algorithm,budget,coverage,cost_per_coverage,time
bad_greedy,1000,27,36.1481,0
k=1,1000,37,26.8649,20
k=2,1000,37,26.8649,1012
greedy,1000,44,22.2727,0
random,1000,12,83.1667,0
bad_greedy,1000,36,27.7778,0
k=1,1000,44,22.2727,20
k=2,1000,44,22.2727,992
greedy,1000,33,29.2121,0
random,1000,13,76.4615,0
bad_greedy,1000,24,39.2083,0
k=1,1000,34,29.1471,20
k=2,1000,34,29.1471,1029
greedy,1000,37,26.4324,0
random,1000,15,65.4667,0
bad_greedy,1000,28,34.6429,0
k=1,1000,37,26.2162,21
k=2,1000,37,26.2162,1039
greedy,1000,37,26,0
random,1000,19,52.4737,0
bad_greedy,1000,27,35.2593,0
k=1,1000,37,26,21
k=2,1000,37,26,1011
greedy,1000,34,28.1765,0
random,1000,12,82.5,0
bad_greedy,1000,26,37.3846,0
k=1,1000,34,28.1765,22
k=2,1000,34,28.1765,1059
greedy,1000,39,25.1282,0
random,1000,21,47.4286,0
bad_greedy,1000,35,27.9143,0
k=1,1000,39,25.1282,22
k=2,1000,39,25.1026,1036
greedy,1000,34,28.4412,0
random,1000,14,69.0714,0
bad_greedy,1000,27,35.2222,0
k=1,1000,35,28.1429,21
k=2,1000,35,27.9429,1043
greedy,1000,31,32.0323,0
random,1000,16,61.1875,0
bad_greedy,1000,24,40.9583,0
k=1,1000,31,31.9355,21
k=2,1000,31,31.9355,1066
greedy,1000,36,26.4167,0
random,1000,15,66.5333,0
bad_greedy,1000,26,36.0385,0
k=1,1000,37,26.7568,20
k=2,1000,37,26.7568,1009
greedy,1000,36,26.2778,0
random,1000,16,61.8125,0
bad_greedy,1000,32,29.625,0
k=1,1000,36,26.2778,21
k=2,1000,36,26.2778,1037
greedy,1000,33,29.3939,0
random,1000,13,75.9231,0
bad_greedy,1000,25,37.84,0
k=1,1000,33,29.2727,21
k=2,1000,33,29.2727,1018
greedy,1000,38,26.2632,0
random,1000,16,62.4375,0
bad_greedy,1000,30,31.5,0
k=1,1000,38,25.4737,20
k=2,1000,38,25.4737,1014
greedy,1000,31,31.0968,0
random,1000,16,62.4375,0
bad_greedy,1000,23,43.1304,0
k=1,1000,31,31.0968,21
k=2,1000,31,31.0968,1034
greedy,1000,32,30.8125,0
random,1000,10,96,0
bad_greedy,1000,24,39.375,0
k=1,1000,32,30.625,21
k=2,1000,32,30.625,1040
greedy,1000,41,24.3171,0
random,1000,18,54.9444,0
bad_greedy,1000,35,26.5714,0
k=1,1000,41,24.0732,21
k=2,1000,41,24.0732,998
greedy,1000,38,25.5789,0
random,1000,15,66.4667,0
bad_greedy,1000,26,36.1538,0
k=1,1000,39,25.5128,20
k=2,1000,39,25.3846,1020
greedy,1000,35,27.5714,0
random,1000,14,71,0
bad_greedy,1000,27,34.5556,0
k=1,1000,35,27.2857,21
k=2,1000,35,27.2857,1052
greedy,1000,39,25.2308,0
random,1000,13,76.2308,0
bad_greedy,1000,30,31.9333,0
k=1,1000,39,25.1538,20
k=2,1000,39,25.1538,1015
greedy,1000,40,24.825,0
random,1000,23,43.1304,0
bad_greedy,1000,34,27.9118,0
k=1,1000,40,24.025,21
k=2,1000,40,24.025,1023
greedy,1000,41,23.2683,0
random,1000,17,57.4118,0
bad_greedy,1000,30,31.9667,0
k=1,1000,41,23.2683,20
k=2,1000,41,23.2683,993
greedy,1000,36,26.75,0
random,1000,17,57.8824,0
bad_greedy,1000,29,32.4483,0
k=1,1000,36,26.75,21
k=2,1000,36,26.75,1046
greedy,1000,39,24.6923,0
random,1000,9,110.111,0
bad_greedy,1000,33,28.6667,0
k=1,1000,39,24.641,21
k=2,1000,39,24.641,1016
greedy,1000,36,27.0556,0
random,1000,17,57.5294,0
bad_greedy,1000,27,34.2963,0
k=1,1000,36,27.0556,20
k=2,1000,36,27.0556,1023
greedy,1000,28,34.1071,0
random,1000,10,99.7,0
bad_greedy,1000,24,39.3333,0
k=1,1000,28,34.0357,21
k=2,1000,28,34.0357,1059
greedy,1000,37,26.1351,0
random,1000,19,52.4211,0
bad_greedy,1000,25,39.44,0
k=1,1000,37,26.1351,20
k=2,1000,37,26.1351,1003
greedy,1000,35,28.2,0
random,1000,13,72.3077,0
bad_greedy,1000,24,39.0833,0
k=1,1000,35,28.2,21
k=2,1000,35,28.2,1031
greedy,1000,36,26.6944,0
random,1000,9,110.333,0
bad_greedy,1000,28,33.4643,0
k=1,1000,36,26.3889,22
k=2,1000,37,26.8919,1026
greedy,1000,33,29.5455,0
random,1000,20,50,0
bad_greedy,1000,24,40.2083,0
k=1,1000,33,29.5455,21
k=2,1000,33,29.5455,1022
greedy,1000,38,25.6579,0
random,1000,15,66.3333,0
bad_greedy,1000,25,37.84,0
k=1,1000,38,25.6579,21
k=2,1000,38,25.6579,1012
greedy,1000,46,20.7826,0
random,1000,7,139.429,0
bad_greedy,1000,34,28.0294,0
k=1,1000,47,21.234,20
k=2,1000,47,21.234,958
greedy,1000,35,28.5714,0
random,1000,15,66.2667,0
bad_greedy,1000,26,36.5,0
k=1,1000,35,27.8286,21
k=2,1000,35,27.8286,1020
greedy,1000,36,27.1111,0
random,1000,14,71.0714,0
bad_greedy,1000,29,32.8966,0
k=1,1000,36,27.1111,21
k=2,1000,36,27.1111,1052
greedy,1000,38,25.1579,0
random,1000,13,76.6154,0
bad_greedy,1000,27,35.7407,0
k=1,1000,39,25.5385,21
k=2,1000,39,25.5385,1018
greedy,1000,37,26.3514,0
random,1000,13,74.4615,0
bad_greedy,1000,29,32.7586,0
k=1,1000,37,26.2973,20
k=2,1000,37,26.2973,992
greedy,1000,35,27.4,0
random,1000,13,76.1538,0
bad_greedy,1000,24,38.9167,0
k=1,1000,35,27.4,21
k=2,1000,35,27.4,1016
greedy,1000,44,22.2955,0
random,1000,18,54.7222,0
bad_greedy,1000,29,31.8966,0
k=1,1000,44,22.0682,20
k=2,1000,44,21.8864,971
greedy,1000,36,27.3611,0
random,1000,11,90.0909,0
bad_greedy,1000,26,36,0
k=1,1000,36,26.9444,20
k=2,1000,36,26.9444,1038
greedy,1000,40,24.65,0
random,1000,18,54.8889,0
bad_greedy,1000,30,31.0333,0
k=1,1000,40,24.65,20
k=2,1000,40,24.65,976
greedy,1000,31,31.7742,0
random,1000,10,97.2,0
bad_greedy,1000,23,42.2609,0
k=1,1000,31,31.6129,21
k=2,1000,31,31.6129,1037
greedy,1000,39,25.359,0
random,1000,17,58.4706,0
bad_greedy,1000,27,37.037,0
k=1,1000,39,25.359,20
k=2,1000,39,25.359,994
greedy,1000,39,25.359,0
random,1000,19,52.6316,0
bad_greedy,1000,24,39.25,0
k=1,1000,39,24.7436,20
k=2,1000,39,24.7436,1008
greedy,1000,32,30.9062,0
random,1000,9,107.222,0
bad_greedy,1000,25,37.84,0
k=1,1000,32,30.9062,21
k=2,1000,32,30.9062,1038
greedy,1000,34,28.3824,0
random,1000,15,66.2667,0
bad_greedy,1000,25,37.76,0
k=1,1000,35,28.3143,22
k=2,1000,35,28.3143,1013
greedy,1000,30,31.5667,0
random,1000,12,81.8333,0
bad_greedy,1000,25,37.8,0
k=1,1000,31,31.5161,21
k=2,1000,31,31.2258,1065
greedy,1000,33,29.3939,0
random,1000,9,111,0
bad_greedy,1000,25,38,0
k=1,1000,33,28.9697,21
k=2,1000,33,28.9697,1012
greedy,1100,29,37.931,0
random,1100,17,64.5294,0
bad_greedy,1100,22,46.7273,0
k=1,1100,29,37.8276,21
k=2,1100,29,37.8276,1055
greedy,1100,39,27.8974,0
random,1100,15,71.0667,0
bad_greedy,1100,31,33.4194,0
k=1,1100,39,27.8974,20
k=2,1100,39,27.8974,1017
greedy,1100,43,24.6977,0
random,1100,10,108.1,0
bad_greedy,1100,35,29.3429,0
k=1,1100,43,24.6977,19
k=2,1100,43,24.6977,986
greedy,1100,35,30.1143,0
random,1100,14,77.5714,0
bad_greedy,1100,28,37.7143,0
k=1,1100,35,30.1143,20
k=2,1100,35,30.1143,1014
greedy,1100,35,30.8,0
random,1100,10,109.7,0
bad_greedy,1100,31,34.4194,0
k=1,1100,35,30.8,20
k=2,1100,35,30.8,1001
greedy,1100,34,31.5294,0
random,1100,12,88.6667,0
bad_greedy,1100,25,40.88,0
k=1,1100,34,31.5294,20
k=2,1100,34,31.5294,1007
greedy,1100,38,27.5526,0
random,1100,11,99.6364,0
bad_greedy,1100,28,38.3571,0
k=1,1100,39,27.6923,20
k=2,1100,39,27.6923,989
greedy,1100,38,28.5526,0
random,1100,14,77.7143,0
bad_greedy,1100,31,34.6129,0
k=1,1100,38,27.8947,19
k=2,1100,38,27.8947,1006
greedy,1100,40,26.95,0
random,1100,14,77.2857,0
bad_greedy,1100,37,29.4054,0
k=1,1100,40,26.95,20
k=2,1100,40,26.95,999
greedy,1100,40,26.6,0
random,1100,14,78.1429,0
bad_greedy,1100,32,33.5,0
k=1,1100,40,26.475,20
k=2,1100,40,26.475,988
greedy,1100,38,28.5263,0
random,1100,16,68.625,0
bad_greedy,1100,27,38.2222,0
k=1,1100,38,27.7368,20
k=2,1100,38,27.7368,991
greedy,1100,34,32.0882,0
random,1100,14,77.7857,0
bad_greedy,1100,26,41.3846,0
k=1,1100,34,31.6471,20
k=2,1100,34,31.6471,1012
greedy,1100,32,34.1562,0
random,1100,12,90,0
bad_greedy,1100,24,44.4167,0
k=1,1100,32,33.9688,20
k=2,1100,32,33.8125,1028
greedy,1100,31,35.129,0
random,1100,17,64.2353,0
bad_greedy,1100,24,44.8333,0
k=1,1100,31,35.0645,21
k=2,1100,31,35.0645,1056
greedy,1100,38,28.8421,0
random,1100,15,72.2667,0
bad_greedy,1100,28,37.5714,0
k=1,1100,38,28.7368,21
k=2,1100,38,28.7368,1002
greedy,1100,39,27.2308,0
random,1100,21,51.5714,0
bad_greedy,1100,28,37,0
k=1,1100,39,27.2308,21
k=2,1100,39,27.2308,1026
greedy,1100,37,29.3514,0
random,1100,20,54.5,0
bad_greedy,1100,31,34.6129,0
k=1,1100,37,28.4595,21
k=2,1100,37,28.4595,1026
greedy,1100,39,27.7179,0
random,1100,21,51.619,0
bad_greedy,1100,30,36,0
k=1,1100,40,27.35,20
k=2,1100,40,27.35,991
greedy,1100,38,28.3947,0
random,1100,9,122.222,0
bad_greedy,1100,28,36.9286,0
k=1,1100,38,28.3947,21
k=2,1100,38,28.3947,1039
greedy,1100,40,26.825,0
random,1100,15,72.8667,0
bad_greedy,1100,31,34.0968,0
k=1,1100,40,26.825,21
k=2,1100,40,26.825,1015
greedy,1100,33,32.2121,0
random,1100,18,60.7778,0
bad_greedy,1100,26,41.5385,0
k=1,1100,33,32.2121,21
k=2,1100,33,32.1818,1043
greedy,1100,41,25.5366,0
random,1100,17,63.7647,0
bad_greedy,1100,30,36.6667,0
k=1,1100,41,25.5366,20
k=2,1100,41,25.5366,989
greedy,1100,46,23.4565,0
random,1100,15,72.6,0
bad_greedy,1100,36,28.9722,0
k=1,1100,46,23.4565,21
k=2,1100,46,23.4565,988
greedy,1100,39,27.359,0
random,1100,15,72.8667,0
bad_greedy,1100,27,38.5926,0
k=1,1100,40,27.475,21
k=2,1100,40,27.325,1024
greedy,1100,38,28.3158,0
random,1100,15,70.8,0
bad_greedy,1100,27,38.3704,0
k=1,1100,38,28.0526,20
k=2,1100,38,28.0526,1020
greedy,1100,38,28.7105,0
random,1100,16,67.625,0
bad_greedy,1100,30,35.1,0
k=1,1100,38,28.2895,18
k=2,1100,38,28.2895,1011
greedy,1100,37,29.5135,0
random,1100,8,136.25,0
bad_greedy,1100,27,39.5556,0
k=1,1100,37,28.8378,20
k=2,1100,37,28.8378,1019
greedy,1100,31,35.2258,0
random,1100,8,136.75,0
bad_greedy,1100,27,39.4815,0
k=1,1100,31,35.1935,21
k=2,1100,31,35.1935,1045
greedy,1100,41,25.7073,0
random,1100,11,98.8182,0
bad_greedy,1100,35,29.7429,0
k=1,1100,41,25.7073,19
k=2,1100,41,25.7073,979
greedy,1100,33,33.2424,0
random,1100,12,90.1667,0
bad_greedy,1100,25,43.52,0
k=1,1100,33,33.2121,20
k=2,1100,33,33.2121,1038
greedy,1100,43,25.4186,0
random,1100,26,41.8462,0
bad_greedy,1100,30,34.1,0
k=1,1100,43,25.4186,19
k=2,1100,43,25.4186,966
greedy,1100,36,30.4444,0
random,1100,21,51.7619,0
bad_greedy,1100,23,45.3913,0
k=1,1100,36,30.4444,20
k=2,1100,36,30.4444,999
greedy,1100,37,28.6486,0
random,1100,17,63.9412,0
bad_greedy,1100,29,36.2069,0
k=1,1100,37,28.2703,19
k=2,1100,37,28.2703,1020
greedy,1100,37,29.6757,0
random,1100,13,83.8462,0
bad_greedy,1100,32,33.9688,0
k=1,1100,37,29.6757,21
k=2,1100,37,29.6757,1024
greedy,1100,29,37.1724,0
random,1100,12,89.75,0
bad_greedy,1100,24,45.6667,0
k=1,1100,29,37.069,21
k=2,1100,29,37.069,1058
greedy,1100,39,27.8718,0
random,1100,20,53.8,0
bad_greedy,1100,34,31.2941,0
k=1,1100,40,27.075,19
k=2,1100,40,27.075,990
greedy,1100,37,28.7838,0
random,1100,13,84.5385,0
bad_greedy,1100,30,34.4333,0
k=1,1100,37,28.4595,20
k=2,1100,37,28.2973,1011
greedy,1100,42,25.619,0
random,1100,12,90.75,0
bad_greedy,1100,31,34.3548,0
k=1,1100,42,25.3571,20
k=2,1100,42,25.2381,992
greedy,1100,42,25.6667,0
random,1100,18,59.6667,0
bad_greedy,1100,31,33.8387,0
k=1,1100,42,25.6667,19
k=2,1100,42,25.6667,995
greedy,1100,37,28.8649,0
random,1100,15,72.2667,0
bad_greedy,1100,25,41.44,0
k=1,1100,37,28.8649,20
k=2,1100,37,28.8649,1016
greedy,1100,33,32.7273,0
random,1100,10,109.8,0
bad_greedy,1100,28,38.3571,0
k=1,1100,33,32.7273,21
k=2,1100,33,32.7273,1024
greedy,1100,35,30.1429,0
random,1100,14,77.7143,0
bad_greedy,1100,24,44.625,0
k=1,1100,36,30.3333,21
k=2,1100,36,30.3333,1041
greedy,1100,36,30.5,0
random,1100,18,61,0
bad_greedy,1100,32,33.3125,0
k=1,1100,36,29.8333,21
k=2,1100,36,29.8333,1030
greedy,1100,46,23.3478,0
random,1100,14,78.0714,0
bad_greedy,1100,32,32.8438,0
k=1,1100,47,23.2979,19
k=2,1100,47,23.2979,963
greedy,1100,39,26.6667,0
random,1100,12,91.1667,0
bad_greedy,1100,34,32.2647,0
k=1,1100,39,26.6667,19
k=2,1100,39,26.6667,974
greedy,1100,36,30.1944,0
random,1100,13,84.4615,0
bad_greedy,1100,30,34.4333,0
k=1,1100,36,30.1944,20
k=2,1100,36,30.1944,1021
greedy,1100,36,29.5,0
random,1100,17,64,0
bad_greedy,1100,29,37.7586,0
k=1,1100,36,28.7778,20
k=2,1100,37,29.2432,1011
greedy,1100,35,31.0571,0
random,1100,17,64.6471,0
bad_greedy,1100,27,39.6296,0
k=1,1100,36,30.4722,20
k=2,1100,36,29.8333,1025
greedy,1100,42,25.9048,0
random,1100,13,83.3077,0
bad_greedy,1100,29,37.3793,0
k=1,1100,42,25.5952,19
k=2,1100,42,25.4048,985
greedy,1100,41,25.6098,0
random,1100,14,78.1429,0
bad_greedy,1100,30,34.8333,0
k=1,1100,41,25.6098,19
k=2,1100,41,25.6098,962
greedy,1100,36,30.2778,0
random,1100,14,77.7857,0
bad_greedy,1100,26,39.8846,0
k=1,1100,36,30.0556,22
k=2,1100,36,30.0556,1050
greedy,1100,39,28.1795,0
random,1100,14,77.7143,0
bad_greedy,1100,29,37.6897,0
k=1,1100,39,28.0256,20
k=2,1100,39,28.0256,1010
greedy,1100,40,27.15,0
random,1100,16,68.5625,0
bad_greedy,1100,29,36.8276,0
k=1,1100,40,27.15,20
k=2,1100,40,27.15,1002
greedy,1100,37,29.3514,0
random,1100,10,109.2,0
bad_greedy,1100,27,39.6667,0
k=1,1100,37,29.027,20
k=2,1100,37,28.2973,1041
greedy,1100,36,30.0833,0
random,1100,12,88,0
bad_greedy,1100,27,40.5926,0
k=1,1100,36,30.0833,20
k=2,1100,36,30.0833,1036
greedy,1100,36,29.2778,0
random,1100,11,97.5455,0
bad_greedy,1100,27,39.5185,0
k=1,1100,36,29.2778,21
k=2,1100,36,29.2778,1014
greedy,1100,40,27.25,0
random,1100,13,83.8462,0
bad_greedy,1100,30,36.4333,0
k=1,1100,40,27.25,20
k=2,1100,40,27.25,997
greedy,1100,40,26.575,0
random,1100,24,45.7917,0
bad_greedy,1100,28,38,0
k=1,1100,41,26.8049,20
k=2,1100,41,26.8049,992
greedy,1100,36,29.3056,0
random,1100,19,57.4211,0
bad_greedy,1100,24,45.4583,0
k=1,1100,37,29.4595,20
k=2,1100,37,29.4324,1020
greedy,1100,39,27.2308,0
random,1100,18,60.7778,0
bad_greedy,1100,31,33.0645,0
k=1,1100,39,27.2308,19
k=2,1100,39,27.2308,998
greedy,1100,34,31.2353,0
random,1100,20,54.4,0
bad_greedy,1100,29,35.3793,0
k=1,1100,34,31.2353,20
k=2,1100,34,31.2353,1022
greedy,1100,36,29.2778,0
random,1100,19,56.6842,0
bad_greedy,1100,23,46.6087,0
k=1,1100,36,29.2778,20
k=2,1100,36,29.2778,1003
greedy,1100,42,25.1905,0
random,1100,12,90.0833,0
bad_greedy,1100,32,32.0312,0
k=1,1100,42,25.1905,19
k=2,1100,42,25.1905,958
greedy,1100,34,31.3529,0
random,1100,13,83.3077,0
bad_greedy,1100,25,43.92,0
k=1,1100,34,31.3529,20
k=2,1100,34,31.3529,1014
greedy,1100,36,30.1667,0
random,1100,12,90.3333,0
bad_greedy,1100,28,37.2143,0
k=1,1100,36,30.1667,20
k=2,1100,36,30.1667,1039
greedy,1100,38,28.3158,0
random,1100,16,67.25,0
bad_greedy,1100,30,36.6333,0
k=1,1100,38,28.1842,21
k=2,1100,38,28.0263,1022
greedy,1100,37,29.4865,0
random,1100,13,84.1538,0
bad_greedy,1100,28,37.3214,0
k=1,1100,37,28.8108,22
k=2,1100,37,28.7568,1049
greedy,1100,40,26.95,0
random,1100,12,90.4167,0
bad_greedy,1100,27,38.4815,0
k=1,1100,40,26.2,20
k=2,1100,41,26.6585,985
greedy,1100,36,29.2778,0
random,1100,8,135.25,0
bad_greedy,1100,28,38.5357,0
k=1,1100,36,29.1944,21
k=2,1100,36,29.1944,1037
greedy,1100,43,24.8605,0
random,1100,19,56.9474,0
bad_greedy,1100,33,32.7879,0
k=1,1100,43,24.8605,20
k=2,1100,43,24.8605,973
greedy,1100,35,30.2286,0
random,1100,13,83.6923,0
bad_greedy,1100,25,43,0
k=1,1100,35,30.2286,21
k=2,1100,35,30.2286,1006
greedy,1100,34,31.0588,0
random,1100,16,68.375,0
bad_greedy,1100,25,42.52,0
k=1,1100,34,31.0588,21
k=2,1100,34,31.0588,1030
greedy,1100,38,28.1579,0
random,1100,16,68.3125,0
bad_greedy,1100,25,43.08,0
k=1,1100,38,27.8947,20
k=2,1100,38,27.8684,1015
greedy,1100,40,27.325,0
random,1100,16,66.375,0
bad_greedy,1100,36,29.9167,0
k=1,1100,40,27.225,20
k=2,1100,40,27.225,1004
greedy,1100,40,27.1,0
random,1100,15,72.4,0
bad_greedy,1100,26,41.5,0
k=1,1100,40,27.1,20
k=2,1100,40,27.1,1001
greedy,1100,38,28.3684,0
random,1100,13,84.1538,0
bad_greedy,1100,29,35.4138,0
k=1,1100,38,28.3684,20
k=2,1100,38,28.3684,1005
greedy,1100,40,26.325,0
random,1100,18,59.3333,0
bad_greedy,1100,32,33.0312,0
k=1,1100,41,26.6585,19
k=2,1100,41,26.6585,974
greedy,1100,44,24.6136,0
random,1100,21,52.3333,0
bad_greedy,1100,34,31.5588,0
k=1,1100,44,23.9318,19
k=2,1100,44,23.9318,954
greedy,1100,35,31.1714,0
random,1100,17,64.2353,0
bad_greedy,1100,23,45.4348,0
k=1,1100,35,31,19
k=2,1100,35,31,1001
greedy,1100,36,30.4167,0
random,1100,8,135.5,0
bad_greedy,1100,30,36.2,0
k=1,1100,36,30.0833,20
k=2,1100,36,30.0833,1011
greedy,1100,34,31.9706,0
random,1100,12,89.75,0
bad_greedy,1100,24,42.7083,0
k=1,1100,34,31.9706,21
k=2,1100,34,31.9706,1020
greedy,1100,32,33.5938,0
random,1100,12,90.1667,0
bad_greedy,1100,22,48.6818,0
k=1,1100,32,33.5938,21
k=2,1100,32,33.5938,1042
greedy,1100,37,28.1892,0
random,1100,16,68.1875,0
bad_greedy,1100,34,32.2059,0
k=1,1100,37,28.1892,20
k=2,1100,37,28.1892,996
greedy,1100,34,31.9118,0
random,1100,16,68.0625,0
bad_greedy,1100,30,35.6333,0
k=1,1100,34,31.1765,20
k=2,1100,35,31.3714,1042
greedy,1100,44,24.6591,0
random,1100,18,60.7222,0
bad_greedy,1100,32,33.4375,0
k=1,1100,44,24.6591,19
k=2,1100,44,24.6591,968
greedy,1100,33,32.2424,0
random,1100,15,71.9333,0
bad_greedy,1100,25,42.76,0
k=1,1100,33,31.7576,21
k=2,1100,34,32.3235,1061
greedy,1100,35,30.2571,0
random,1100,15,71,0
bad_greedy,1100,29,36.1034,0
k=1,1100,35,30.2286,21
k=2,1100,35,30.2286,1041
greedy,1100,36,30.25,0
random,1100,19,57.5789,0
bad_greedy,1100,31,35.0323,0
k=1,1100,36,30.25,20
k=2,1100,36,30.25,1023
greedy,1100,39,27.8974,0
random,1100,10,109.3,0
bad_greedy,1100,29,36.0345,0
k=1,1100,39,27.5385,20
k=2,1100,39,27.5385,1000
greedy,1100,38,27.6053,0
random,1100,14,77.4286,0
bad_greedy,1100,26,39.9615,0
k=1,1100,39,27.8718,20
k=2,1100,39,27.8718,1004
greedy,1100,35,30.7429,0
random,1100,14,78.5,0
bad_greedy,1100,31,34.7742,0
k=1,1100,35,30.7429,20
k=2,1100,35,30.7429,1023
greedy,1100,38,28.9474,0
random,1100,15,73.0667,0
bad_greedy,1100,25,43,0
k=1,1100,38,28.4211,20
k=2,1100,38,28.4211,982
greedy,1100,40,27.175,0
random,1100,15,73.1333,0
bad_greedy,1100,34,31.7059,0
k=1,1100,40,26.85,21
k=2,1100,40,26.85,998
greedy,1100,39,28.1282,0
random,1100,18,60,0
bad_greedy,1100,27,39.2222,0
k=1,1100,39,28.1026,21
k=2,1100,39,28.1026,1013
greedy,1100,39,27.4615,0
random,1100,13,81.2308,0
bad_greedy,1100,29,35.931,0
k=1,1100,39,27.4615,19
k=2,1100,39,27.4615,982
greedy,1100,43,24.8372,0
random,1100,10,110,0
bad_greedy,1100,32,33.5938,0
k=1,1100,43,24.5581,19
k=2,1100,43,24.5581,965
greedy,1100,38,28.3947,0
random,1100,17,64.1176,0
bad_greedy,1100,27,39.8148,0
k=1,1100,38,28.3947,20
k=2,1100,38,28.3947,991
greedy,1100,44,24.6591,0
random,1100,15,73.0667,0
bad_greedy,1100,32,32.5312,0
k=1,1100,44,24.2727,19
k=2,1100,44,24.2727,957
greedy,1100,37,29.5405,0
random,1100,14,78.3571,0
bad_greedy,1100,27,38.2222,0
k=1,1100,37,29.5405,20
k=2,1100,37,29.5405,1004
greedy,1100,37,28.8919,0
random,1100,21,51.8095,0
bad_greedy,1100,26,39.9615,0
k=1,1100,37,28.4865,19
k=2,1100,37,28.4865,1022
greedy,1200,36,33.1944,0
random,1200,8,147.125,0
bad_greedy,1200,28,42.6071,0
k=1,1200,36,33.1944,20
k=2,1200,36,33.1944,1009
greedy,1200,39,29.8205,0
random,1200,20,60,0
bad_greedy,1200,28,40.4286,0
k=1,1200,39,29.8205,20
k=2,1200,39,29.8205,995
greedy,1200,41,29.2439,0
random,1200,14,85,0
bad_greedy,1200,30,39.8333,0
k=1,1200,41,28.6098,21
k=2,1200,41,28.3659,1007
greedy,1200,38,30.4737,0
random,1200,14,84.7143,0
bad_greedy,1200,31,36.7419,0
k=1,1200,38,30.4737,20
k=2,1200,38,30.4737,1018
greedy,1200,47,24.9149,0
random,1200,22,54.1818,0
bad_greedy,1200,36,32.1667,0
k=1,1200,47,24.5319,19
k=2,1200,47,24.5319,957
greedy,1200,42,28.1429,0
random,1200,16,74,0
bad_greedy,1200,30,37.6333,0
k=1,1200,42,28.0238,20
k=2,1200,42,27.9048,997
greedy,1200,38,31.1842,0
random,1200,14,85.5,0
bad_greedy,1200,32,36.5,0
k=1,1200,38,30.5263,20
k=2,1200,39,30.6923,1006
greedy,1200,49,24.4082,0
random,1200,24,49.75,0
bad_greedy,1200,32,36.375,0
k=1,1200,49,24.0612,19
k=2,1200,49,24.0612,960
greedy,1200,39,30.7692,0
random,1200,9,131.778,0
bad_greedy,1200,27,43.6296,0
k=1,1200,39,30.6154,20
k=2,1200,39,30.6154,1009
greedy,1200,40,29.55,0
random,1200,14,85.4286,0
bad_greedy,1200,31,37.6774,0
k=1,1200,40,29.55,21
k=2,1200,40,29.55,1009
greedy,1200,35,33.9429,0
random,1200,14,84.5,0
bad_greedy,1200,30,39.0333,0
k=1,1200,35,33.1714,21
k=2,1200,35,33.1714,1037
greedy,1200,36,31.8611,1
random,1200,11,108,0
bad_greedy,1200,28,42.5714,0
k=1,1200,37,31.9189,20
k=2,1200,37,31.9189,1015
greedy,1200,37,31.2432,1
random,1200,20,59.05,0
bad_greedy,1200,28,42.75,0
k=1,1200,37,30.7297,21
k=2,1200,37,30.7297,1022
greedy,1200,40,28.7,0
random,1200,15,78.8,0
bad_greedy,1200,32,37.0625,0
k=1,1200,40,28.7,20
k=2,1200,40,28.7,981
greedy,1200,39,29.7692,1
random,1200,18,66.3333,0
bad_greedy,1200,32,35.1562,0
k=1,1200,40,29.825,20
k=2,1200,40,29.75,1010
greedy,1200,42,28.5714,0
random,1200,19,63.0526,0
bad_greedy,1200,30,39.0667,0
k=1,1200,42,27.9762,20
k=2,1200,42,27.9762,986
greedy,1200,34,33.7941,0
random,1200,14,84.7143,0
bad_greedy,1200,27,42.8889,0
k=1,1200,35,34.1714,21
k=2,1200,35,34.1714,1039
greedy,1200,41,28.0732,0
random,1200,11,106.727,0
bad_greedy,1200,31,37.3226,0
k=1,1200,42,28.4048,20
k=2,1200,42,28.2143,994
greedy,1200,44,26.2273,0
random,1200,17,70.0588,0
bad_greedy,1200,37,30.8649,0
k=1,1200,45,26.4,20
k=2,1200,45,26.4,1000
greedy,1200,39,30.1282,0
random,1200,14,84.3571,0
bad_greedy,1200,28,39.8571,0
k=1,1200,39,29.9744,21
k=2,1200,39,29.9744,1008
greedy,1200,45,25.5111,1
random,1200,20,57.6,0
bad_greedy,1200,34,33.9118,0
k=1,1200,45,25.5111,19
k=2,1200,45,25.5111,950
greedy,1200,36,33.0833,0
random,1200,16,73.9375,0
bad_greedy,1200,29,39.4483,0
k=1,1200,36,33,21
k=2,1200,36,33,1039
greedy,1200,40,28.6,1
random,1200,14,85.5714,0
bad_greedy,1200,32,35.1875,0
k=1,1200,41,28.7805,20
k=2,1200,41,28.7805,1019
greedy,1200,41,28.7317,0
random,1200,9,131.778,0
bad_greedy,1200,31,38.129,0
k=1,1200,41,28.7317,20
k=2,1200,41,28.7317,989
greedy,1200,41,28.6585,0
random,1200,11,107,0
bad_greedy,1200,31,36.4516,0
k=1,1200,41,28.6585,21
k=2,1200,41,28.6585,994
greedy,1200,34,34.0882,0
random,1200,17,70.5294,0
bad_greedy,1200,27,42.3704,0
k=1,1200,35,33.8857,21
k=2,1200,35,33.8857,1063
greedy,1200,38,31.2105,0
random,1200,16,74.75,0
bad_greedy,1200,25,47.84,0
k=1,1200,38,31.0789,20
k=2,1200,38,31.0789,1001
greedy,1200,36,32.7222,0
random,1200,14,84.3571,0
bad_greedy,1200,29,39.931,0
k=1,1200,36,32.6111,21
k=2,1200,36,32.6111,1042
greedy,1200,45,26.6,0
random,1200,19,61.6842,0
