algorithm,budget,coverage,cost_per_coverage,time
random,1600,16,99.25,0
bad_greedy,1600,30,52.7,0
k=1,1600,37,42.9459,20
k=2,1600,37,42.9459,1024
greedy,1600,35,44,0
random,1600,16,99.375,0
bad_greedy,1600,28,53.4286,0
k=1,1600,35,44,21
k=2,1600,35,44,1045
greedy,1600,38,41.4211,0
random,1600,23,69,0
bad_greedy,1600,26,58.5385,0
k=1,1600,38,40.9737,20
k=2,1600,38,40.9737,1001
greedy,1600,39,40.8718,0
random,1600,11,140.909,0
bad_greedy,1600,27,58.7778,0
k=1,1600,39,40.1538,20
k=2,1600,39,39.5897,1004
greedy,1600,43,36.7907,0
random,1600,16,99.4375,0
bad_greedy,1600,30,50.6667,0
k=1,1600,43,36.7907,19
k=2,1600,43,36.7907,954
greedy,1600,43,36.5814,0
random,1600,15,104.4,0
bad_greedy,1600,30,51.3333,0
k=1,1600,43,36,19
k=2,1600,43,36,989
greedy,1600,46,34.2174,0
random,1600,19,81.6316,0
bad_greedy,1600,32,49.9062,0
k=1,1600,46,34.2174,18
k=2,1600,46,34.2174,946
greedy,1600,42,37.0238,0
random,1600,22,71,0
bad_greedy,1600,30,51.0667,0
k=1,1600,42,37.0238,19
k=2,1600,42,37.0238,961
greedy,1700,41,40.2683,0
random,1700,11,154,0
bad_greedy,1700,25,67.88,0
k=1,1700,41,40.2683,19
k=2,1700,41,40.2683,965
greedy,1700,43,39,0
random,1700,11,152.091,0
bad_greedy,1700,26,63.7308,0
k=1,1700,43,38.4651,20
k=2,1700,43,38.2791,986
greedy,1700,42,39.9762,0
random,1700,19,88.6316,0
bad_greedy,1700,30,53.4667,0
k=1,1700,42,39.5238,19
k=2,1700,42,39.2381,975
greedy,1700,41,40.7805,0
random,1700,20,84.7,0
bad_greedy,1700,26,62.8846,0
k=1,1700,41,40.7805,19
k=2,1700,41,40.7805,976
greedy,1700,47,35.6809,0
random,1700,18,92.1667,0
bad_greedy,1700,32,51.5938,0
k=1,1700,47,35.6383,18
k=2,1700,47,35.6383,919
greedy,1700,37,44.2432,0
random,1700,16,103,0
bad_greedy,1700,25,67.2,0
k=1,1700,38,44.2368,19
k=2,1700,38,44.2368,996
greedy,1700,45,36.5333,0
random,1700,19,89,0
bad_greedy,1700,29,55.0345,0
k=1,1700,45,36.5333,19
k=2,1700,45,36.5333,945
greedy,1700,41,41.2439,0
random,1700,25,67.84,0
bad_greedy,1700,28,59.8214,0
k=1,1700,41,40.5854,20
k=2,1700,41,40.5854,994
greedy,1700,45,36.6889,0
random,1700,25,66.48,0
bad_greedy,1700,32,51.625,0
k=1,1700,45,36.1333,19
k=2,1700,45,36.1333,962
greedy,1700,45,37.5556,0
random,1700,20,84.95,0
bad_greedy,1700,33,48.7273,0
k=1,1700,45,37.5111,19
k=2,1700,45,37.5111,942
greedy,1700,42,38.5952,1
random,1700,14,119.214,0
bad_greedy,1700,30,55.9333,0
k=1,1700,43,39.2558,19
k=2,1700,43,39.2558,954
greedy,1700,37,44.1081,0
random,1700,15,111.667,0
bad_greedy,1700,29,57.3103,0
k=1,1700,37,44.1081,20
k=2,1700,37,44.1081,1019
greedy,1700,44,37.0682,0
random,1700,26,64.9231,0
bad_greedy,1700,23,70.3043,0
k=1,1700,44,37.0682,18
k=2,1700,44,37.0682,918
greedy,1700,41,39.878,0
random,1700,20,82.3,0
bad_greedy,1700,30,53.9,0
k=1,1700,42,39.4048,19
k=2,1700,42,39.2857,980
greedy,1700,42,39.5714,0
random,1700,15,113.267,0
bad_greedy,1700,30,55.9667,0
k=1,1700,42,39.5714,19
k=2,1700,42,39.5714,963
greedy,1700,45,36.0222,0
random,1700,24,70.4167,0
bad_greedy,1700,32,52.3125,0
k=1,1700,46,36.1087,20
k=2,1700,46,35.4348,1006
greedy,1700,38,43.6842,1
random,1700,21,78.7143,0
bad_greedy,1700,27,60.2593,0
k=1,1700,38,43.2632,21
k=2,1700,38,43.2632,1003
greedy,1700,42,39.0476,0
random,1700,16,104.312,0
bad_greedy,1700,30,54,0
k=1,1700,42,39.0476,20
k=2,1700,42,39.0476,969
greedy,1700,41,40.9024,0
random,1700,24,70.125,0
bad_greedy,1700,30,54.7333,0
k=1,1700,41,40.561,20
k=2,1700,41,40.561,1014
greedy,1700,42,40.1667,0
random,1700,24,70.125,0
bad_greedy,1700,26,64.7692,0
k=1,1700,42,40.1667,19
k=2,1700,42,40.1667,957
greedy,1700,40,42.125,0
random,1700,15,112.133,0
bad_greedy,1700,28,58.0714,0
k=1,1700,40,42.125,20
k=2,1700,40,42.125,975
greedy,1700,41,40.2927,0
random,1700,21,79.9524,0
bad_greedy,1700,27,61.1111,0
k=1,1700,41,40.2927,21
k=2,1700,41,40.2927,986
greedy,1700,39,42.0769,0
random,1700,22,76.9545,0
bad_greedy,1700,34,48.9118,0
k=1,1700,39,42.0769,20
k=2,1700,39,41.9744,988
greedy,1700,40,41.825,0
random,1700,15,112.533,0
bad_greedy,1700,28,59.4643,0
k=1,1700,40,40.775,21
k=2,1700,41,41.439,991
greedy,1700,34,49.1471,0
random,1700,15,112.867,0
bad_greedy,1700,27,61.6296,0
k=1,1700,34,49.1471,20
k=2,1700,34,49.1471,1009
greedy,1700,38,44.0789,0
random,1700,16,104.25,0
bad_greedy,1700,27,60.4074,0
k=1,1700,38,43.0526,20
k=2,1700,38,43.0526,1012
greedy,1700,41,39.7317,0
random,1700,17,98.1765,0
bad_greedy,1700,25,66.28,0
k=1,1700,42,40.1667,21
k=2,1700,42,40.1667,990
greedy,1700,40,40.95,0
random,1700,25,68,0
bad_greedy,1700,26,61.1154,0
k=1,1700,41,41,19
k=2,1700,41,41,971
greedy,1700,42,39.9524,0
random,1700,20,82.7,0
bad_greedy,1700,28,57.7143,0
k=1,1700,42,39.1667,20
k=2,1700,42,39.1667,985
greedy,1700,37,44.4054,0
random,1700,16,105.75,0
bad_greedy,1700,29,56.1379,0
k=1,1700,37,44.2162,20
k=2,1700,37,44.2162,998
greedy,1700,39,42.8462,0
random,1700,18,93.1111,0
bad_greedy,1700,29,55.5862,0
k=1,1700,39,42.8462,20
k=2,1700,39,42.8462,989
greedy,1700,41,40.8049,0
random,1700,18,91.7222,0
bad_greedy,1700,28,59.25,0
k=1,1700,41,40.3659,20
k=2,1700,41,40.2927,989
greedy,1700,37,45.4865,0
random,1700,13,126.769,0
bad_greedy,1700,31,54.2581,0
k=1,1700,37,45.3514,20
k=2,1700,37,45.2162,1006
greedy,1700,40,40.1,0
random,1700,12,139.833,0
bad_greedy,1700,31,53.3226,0
k=1,1700,41,40.6585,20
k=2,1700,41,40.6585,990
greedy,1700,44,37.0682,0
random,1700,27,62.7407,0
bad_greedy,1700,29,56.7241,0
k=1,1700,44,37.0682,20
k=2,1700,44,37.0682,977
greedy,1700,39,42.4872,0
random,1700,18,93.8333,0
bad_greedy,1700,30,53.6667,0
k=1,1700,40,41.475,21
k=2,1700,40,41.475,973
greedy,1700,46,36.1304,0
random,1700,20,84.65,0
bad_greedy,1700,32,50.2188,0
k=1,1700,47,35.383,20
k=2,1700,47,35.1277,965
greedy,1700,45,36.7778,0
random,1700,21,80.0476,0
bad_greedy,1700,32,50.1562,0
k=1,1700,45,36.7333,20
k=2,1700,45,36.5778,973
greedy,1700,43,38.9535,0
random,1700,14,117,0
bad_greedy,1700,27,59.9259,0
k=1,1700,43,37.9302,20
k=2,1700,43,37.9302,978
greedy,1700,43,39.093,0
random,1700,19,89.3684,0
bad_greedy,1700,24,68.0833,0
k=1,1700,44,38.5682,20
k=2,1700,44,38.5682,966
greedy,1700,38,43.9474,0
random,1700,13,130.077,0
bad_greedy,1700,28,57.5357,0
k=1,1700,38,43.6316,21
k=2,1700,38,43.6316,997
greedy,1700,38,43.3421,0
random,1700,14,118.071,0
bad_greedy,1700,29,57.931,0
k=1,1700,38,43.3421,20
k=2,1700,38,43.3421,996
greedy,1700,37,43.8649,0
random,1700,16,105.438,0
bad_greedy,1700,33,49.2121,0
k=1,1700,38,43.9737,21
k=2,1700,38,43.1579,1038
greedy,1700,42,40.4524,0
random,1700,27,62.8519,0
bad_greedy,1700,31,53.6129,0
k=1,1700,42,40.3095,20
k=2,1700,42,40.3095,994
greedy,1700,45,37.7778,0
random,1700,19,88.4737,0
bad_greedy,1700,35,46.4571,0
k=1,1700,45,36.3778,20
k=2,1700,45,36.3778,988
greedy,1700,40,41.85,0
random,1700,23,73.5652,0
bad_greedy,1700,36,45.1944,0
k=1,1700,40,41.225,21
k=2,1700,40,41.225,1021
greedy,1700,40,41.325,0
random,1700,14,118.429,0
bad_greedy,1700,27,60.9259,0
k=1,1700,40,41.325,20
k=2,1700,40,41.325,1018
greedy,1700,42,39,0
random,1700,19,87.6316,0
bad_greedy,1700,31,52.4516,0
k=1,1700,43,39.0698,20
k=2,1700,43,38.5349,1006
greedy,1700,47,35.9149,0
random,1700,11,150.636,0
bad_greedy,1700,38,43.4737,0
k=1,1700,47,35.9149,19
k=2,1700,47,35.8298,953
greedy,1700,38,44.7368,0
random,1700,21,79.6667,0
bad_greedy,1700,30,54.0333,0
k=1,1700,38,44.0526,20
k=2,1700,38,43.8684,1010
greedy,1700,44,38.5455,0
random,1700,13,129.462,0
bad_greedy,1700,30,54.6667,0
k=1,1700,44,38.5455,19
k=2,1700,44,38.5455,950
greedy,1700,41,40.9268,0
random,1700,20,84.2,0
bad_greedy,1700,31,52.5161,0
k=1,1700,41,40.0976,21
k=2,1700,41,40.0976,1046
greedy,1700,36,46.4167,0
random,1700,22,76.5909,0
bad_greedy,1700,27,58.8519,0
k=1,1700,36,46.25,20
k=2,1700,36,46.25,1012
greedy,1700,42,39.5476,0
random,1700,16,103.625,0
bad_greedy,1700,28,57.25,0
k=1,1700,42,39.5476,19
k=2,1700,42,39.5476,947
greedy,1700,43,38.6512,0
random,1700,20,84.3,0
bad_greedy,1700,31,53.4839,0
k=1,1700,43,38.6047,19
k=2,1700,43,38.6047,962
greedy,1700,41,39.8293,0
random,1700,19,89.2105,0
bad_greedy,1700,31,52.9355,0
k=1,1700,42,40.0714,19
k=2,1700,42,40.0714,963
greedy,1700,39,43.2051,0
random,1700,16,106.125,0
bad_greedy,1700,28,58.8571,0
k=1,1700,39,43.2051,20
k=2,1700,39,43.2051,989
greedy,1700,42,38.5714,0
random,1700,24,69.875,0
bad_greedy,1700,34,48.4118,0
k=1,1700,43,38.6977,19
k=2,1700,43,38.0465,970
greedy,1700,46,36.6739,0
random,1700,20,84,0
bad_greedy,1700,31,53.7419,0
k=1,1700,46,36.6087,20
k=2,1700,46,36.6087,965
greedy,1700,39,43.4872,0
random,1700,16,105,0
bad_greedy,1700,23,69.913,0
k=1,1700,39,42.0513,20
k=2,1700,39,42.0513,998
greedy,1700,44,38.2955,0
random,1700,16,105.5,0
bad_greedy,1700,33,50.1515,0
k=1,1700,44,38.2955,20
k=2,1700,44,38.2955,993
greedy,1700,46,36.0217,0
random,1700,16,102.875,0
bad_greedy,1700,32,50.7812,0
k=1,1700,46,36.0217,19
k=2,1700,46,36.0217,956
greedy,1700,42,39.4286,0
random,1700,13,130,0
bad_greedy,1700,26,64.0769,0
k=1,1700,42,39.4048,19
k=2,1700,42,39.4048,957
greedy,1700,46,36.8913,0
random,1700,16,105.125,0
bad_greedy,1700,32,50.6562,0
k=1,1700,46,36.8913,19
k=2,1700,46,36.8913,953
greedy,1700,40,41.625,0
random,1700,12,138.083,0
bad_greedy,1700,28,59.8571,0
k=1,1700,40,41.525,20
k=2,1700,40,41.425,981
greedy,1700,34,49.4706,0
random,1700,12,141,0
bad_greedy,1700,25,65.44,0
k=1,1700,35,48.2857,20
k=2,1700,35,47.8571,1017
greedy,1700,42,39.5476,0
random,1700,14,120.786,0
bad_greedy,1700,26,62.1538,0
k=1,1700,42,39.5476,19
k=2,1700,43,39.3953,957
greedy,1700,47,35.4681,0
random,1700,16,104.688,0
bad_greedy,1700,35,47.5429,0
k=1,1700,47,35.4681,18
k=2,1700,47,35.4681,943
greedy,1700,41,40.878,0
random,1700,15,112.667,0
bad_greedy,1700,29,56.2069,0
k=1,1700,42,40,20
k=2,1700,42,40,1006
greedy,1700,39,43.4615,0
random,1700,13,128,0
bad_greedy,1700,26,64.8077,0
k=1,1700,39,43.4359,19
k=2,1700,39,43.4359,992
greedy,1700,44,37.8864,0
random,1700,24,69.875,0
bad_greedy,1700,37,44.7297,0
k=1,1700,44,37.8864,19
k=2,1700,44,37.8409,941
greedy,1700,41,40.6829,0
random,1700,13,129.154,0
bad_greedy,1700,30,54.1,0
k=1,1700,41,40.561,19
k=2,1700,41,40.561,969
greedy,1700,44,38.2955,0
random,1700,24,70.4583,0
bad_greedy,1700,30,53.2,0
k=1,1700,44,38.1136,19
k=2,1700,44,38.1136,953
greedy,1700,47,35.0638,0
random,1700,23,73.6087,0
bad_greedy,1700,35,45.6286,0
k=1,1700,47,34.7447,19
k=2,1700,48,35.3958,941
greedy,1700,39,42.7692,0
random,1700,19,87.7895,0
bad_greedy,1700,27,61.5185,0
k=1,1700,39,42.6667,21
k=2,1700,39,42.6667,1033
greedy,1700,42,40.0476,0
random,1700,25,66.48,0
bad_greedy,1700,31,54.4194,0
k=1,1700,42,40.0476,19
k=2,1700,42,40.0476,959
greedy,1700,39,43.3077,0
random,1700,13,128.538,0
bad_greedy,1700,26,65.3462,0
k=1,1700,39,43.3077,20
k=2,1700,39,43.3077,1006
greedy,1700,42,39.0714,0
random,1700,14,119.071,0
bad_greedy,1700,32,51.5312,0
k=1,1700,43,38.5116,21
k=2,1700,43,38.2558,1001
greedy,1700,42,40.3571,0
random,1700,15,109.933,0
bad_greedy,1700,28,57.7857,0
k=1,1700,42,40.3571,20
k=2,1700,42,40.3571,997
greedy,1700,37,45.1081,0
random,1700,14,120.643,0
bad_greedy,1700,26,64.8077,0
k=1,1700,37,45.1081,20
k=2,1700,37,45.1081,999
greedy,1700,44,37.9545,0
random,1700,16,106.25,0
bad_greedy,1700,36,44.6667,0
k=1,1700,44,37.9318,20
k=2,1700,44,37.9318,958
greedy,1700,38,43.5263,0
random,1700,15,113.267,0
bad_greedy,1700,26,65.0385,0
k=1,1700,39,43.3077,19
k=2,1700,39,43.3077,991
greedy,1700,43,38.186,0
random,1700,21,78.1905,0
bad_greedy,1700,25,64.6,0
k=1,1700,43,38.1163,18
k=2,1700,43,38.1163,943
greedy,1700,43,39.4651,1
random,1700,15,112.467,0
bad_greedy,1700,33,50.8182,0
k=1,1700,43,38.093,19
k=2,1700,43,38.093,959
greedy,1700,42,38.8333,0
random,1700,24,70.75,0
bad_greedy,1700,25,66.24,0
k=1,1700,44,38.4545,19
k=2,1700,44,38.4545,950
greedy,1700,42,40.381,0
random,1700,21,79.7143,0
bad_greedy,1700,30,54.5333,0
k=1,1700,42,40.381,21
k=2,1700,42,40.381,1000
greedy,1700,46,36.6739,0
random,1700,18,93.2778,0
bad_greedy,1700,35,46.6857,0
k=1,1700,46,36.3043,19
k=2,1700,46,36.1304,952
greedy,1700,49,33.8776,0
random,1700,24,69.9167,0
bad_greedy,1700,36,44.8889,0
k=1,1700,49,33.8776,18
k=2,1700,49,33.8776,931
greedy,1700,44,38.1364,0
random,1700,18,93.4444,0
bad_greedy,1700,33,48.3636,0
k=1,1700,44,38.1136,19
k=2,1700,44,38.1136,957
greedy,1700,40,42.05,0
random,1700,20,84.3,0
bad_greedy,1700,32,51.4688,0
k=1,1700,40,42.05,19
k=2,1700,40,42.05,981
greedy,1700,45,36.9778,0
random,1700,22,76.7273,0
bad_greedy,1700,34,47.5588,0
k=1,1700,46,36.913,19
k=2,1700,46,36.6087,985
greedy,1700,39,43.1795,0
random,1700,17,97.4118,0
bad_greedy,1700,25,65.4,0
k=1,1700,39,42.3846,20
k=2,1700,39,42.3846,994
greedy,1700,48,35.3958,0
random,1700,20,84.1,0
bad_greedy,1700,27,60.4815,0
k=1,1700,48,35.25,18
k=2,1700,48,35.25,921
greedy,1700,43,38.4419,0
random,1700,19,89.2105,0
bad_greedy,1700,31,53.7097,0
k=1,1700,44,38.0455,19
k=2,1700,44,37.7955,983
greedy,1700,42,38.8333,0
random,1700,20,83.65,0
bad_greedy,1700,31,52.9677,0
k=1,1700,42,38.8333,20
k=2,1700,42,38.8333,979
greedy,1700,44,38.5455,0
random,1700,21,78.5714,0
bad_greedy,1700,27,60.037,0
k=1,1700,44,37.8182,21
k=2,1700,44,37.8182,1002
greedy,1700,37,44.5135,0
random,1700,11,152.727,0
bad_greedy,1700,24,67.875,0
k=1,1700,37,44.5135,21
k=2,1700,37,44.4324,1017
greedy,1700,40,41.025,0
random,1700,20,81.35,0
bad_greedy,1700,31,52.8065,0
k=1,1700,41,40.9024,22
k=2,1700,41,40.8049,1027
greedy,1700,40,42.15,1
random,1700,13,129.769,0
bad_greedy,1700,22,77,0
k=1,1700,40,42.15,19
k=2,1700,40,42.125,952
greedy,1700,46,36.4565,1
random,1700,14,117.643,0
bad_greedy,1700,30,54,0
k=1,1700,46,36.4565,19
k=2,1700,46,36.4565,943
greedy,1800,50,35,0
random,1800,28,62.3929,0
bad_greedy,1800,31,57.0968,0
k=1,1800,51,34.9608,19
k=2,1800,51,34.9608,928
greedy,1800,45,39.4,0
random,1800,20,89.45,0
bad_greedy,1800,34,52.8824,0
k=1,1800,46,38.2391,19
k=2,1800,46,38.2391,971
greedy,1800,44,40.4318,0
random,1800,20,89.35,0
bad_greedy,1800,28,61.1786,0
k=1,1800,44,39.7273,20
k=2,1800,44,39.7273,977
greedy,1800,45,39.1333,0
random,1800,22,79.2727,0
bad_greedy,1800,28,61.0357,0
k=1,1800,45,39.1333,20
k=2,1800,45,39.1333,967
greedy,1800,48,37.2708,0
random,1800,23,78.2609,0
bad_greedy,1800,33,53.5152,0
k=1,1800,48,37.0625,19
k=2,1800,48,37.0625,957
greedy,1800,45,39.8,0
random,1800,18,99.2778,0
bad_greedy,1800,28,61.8214,0
k=1,1800,45,39.2444,20
k=2,1800,45,39.2444,953
greedy,1800,46,38.4783,0
random,1800,28,63.3214,0
bad_greedy,1800,35,50.4286,0
k=1,1800,47,37.7021,20
k=2,1800,47,37.7021,976
greedy,1800,40,44.15,0
random,1800,18,96.8889,0
bad_greedy,1800,28,61.4286,0
k=1,1800,40,44.15,20
k=2,1800,40,44.15,1000
greedy,1800,41,43.7073,0
random,1800,21,84.9524,0
bad_greedy,1800,34,49.8529,0
k=1,1800,41,43.3171,20
k=2,1800,41,43.2195,1014
greedy,1800,42,41.6667,0
random,1800,17,104.882,0
bad_greedy,1800,27,65.4444,0
k=1,1800,42,41.6667,20
k=2,1800,42,41.6429,990
greedy,1800,45,38.7333,0
random,1800,14,125.786,0
bad_greedy,1800,31,56.6774,0
k=1,1800,46,38.3478,18
k=2,1800,46,38.2391,935
greedy,1800,47,37.4468,0
random,1800,19,93.4737,0
bad_greedy,1800,32,56.125,0
k=1,1800,47,37.2128,19
k=2,1800,47,37.1064,970
greedy,1800,45,38.4222,0
random,1800,23,78.1304,0
bad_greedy,1800,31,56.7419,0
k=1,1800,45,38.4222,18
k=2,1800,45,38.4222,938
greedy,1800,41,43.7561,0
random,1800,16,108.062,0
bad_greedy,1800,30,59.4333,0
k=1,1800,41,43.7073,20
k=2,1800,41,43.7073,1007
greedy,1800,44,39.3182,0
random,1800,14,127,0
bad_greedy,1800,28,60.3571,0
k=1,1800,45,39.6222,19
k=2,1800,45,39.6222,946
greedy,1800,44,39.9318,0
random,1800,13,135.923,0
bad_greedy,1800,30,58.7667,0
k=1,1800,44,39.9318,21
k=2,1800,44,39.9318,985
greedy,1800,44,40.3182,0
random,1800,15,117.933,0
bad_greedy,1800,31,57.129,0
k=1,1800,44,40.3182,19
k=2,1800,44,40.3182,947
greedy,1800,42,42.5476,0
random,1800,17,104.706,0
bad_greedy,1800,30,58.0667,0
k=1,1800,42,42.1905,19
k=2,1800,42,42.1905,970
greedy,1800,40,44.05,0
random,1800,23,77.7391,0
bad_greedy,1800,29,60.7586,0
k=1,1800,40,44.05,20
k=2,1800,40,44.05,973
greedy,1800,45,38.9556,0
random,1800,23,77.9565,0
bad_greedy,1800,31,57.6452,0
k=1,1800,45,38.7111,19
k=2,1800,45,38.6444,942
greedy,1800,39,45.3846,0
random,1800,16,110.375,0
bad_greedy,1800,33,51.697,0
k=1,1800,39,44.2821,20
k=2,1800,40,44.4,1007
greedy,1800,44,39.4091,0
random,1800,21,84.8571,0
bad_greedy,1800,32,53.7812,0
k=1,1800,44,39.4091,19
k=2,1800,44,39.4091,949
greedy,1800,44,40.8864,0
random,1800,19,93.8947,0
bad_greedy,1800,34,51.1176,0
k=1,1800,44,40.8864,19
k=2,1800,44,40.8864,957
greedy,1800,41,42.2927,0
random,1800,20,89.4,0
bad_greedy,1800,31,57.3226,0
k=1,1800,42,42.7381,19
k=2,1800,42,42.7381,950
greedy,1800,41,42.4878,0
random,1800,20,88.3,0
bad_greedy,1800,29,58.7931,0
k=1,1800,41,42.4878,20
k=2,1800,41,42.4878,1007
greedy,1800,48,37.2708,0
random,1800,23,77.3913,0
bad_greedy,1800,28,63.2857,0
k=1,1800,48,36.2708,18
k=2,1800,48,36.2708,910
greedy,1800,38,45.9474,0
random,1800,20,89.4,0
bad_greedy,1800,30,59.5,0
k=1,1800,38,45.9474,20
k=2,1800,38,45.9474,1010
greedy,1800,39,45.5128,0
random,1800,15,116.333,0
bad_greedy,1800,30,59.1333,0
k=1,1800,39,45.2308,20
k=2,1800,39,45.2308,995
greedy,1800,44,40.4773,0
random,1800,24,74.5,0
bad_greedy,1800,34,52.7941,0
k=1,1800,44,40.4773,19
k=2,1800,44,40.4773,960
greedy,1800,41,42.7561,0
random,1800,13,138.154,0
bad_greedy,1800,31,56.1613,0
k=1,1800,41,42.7561,20
k=2,1800,41,42.7561,1000
greedy,1800,43,40.9767,0
random,1800,29,61.7241,0
bad_greedy,1800,29,59.4828,0
k=1,1800,43,40.9767,19
k=2,1800,43,40.9767,941
greedy,1800,42,42.7381,0
random,1800,21,83.7143,0
bad_greedy,1800,27,63.3333,0
k=1,1800,42,42.3571,19
k=2,1800,42,42.1905,991
greedy,1800,40,43.65,0
random,1800,10,178.4,0
bad_greedy,1800,35,51.4,0
k=1,1800,41,43.8049,20
k=2,1800,41,43.8049,1027
greedy,1800,44,40.8636,0
random,1800,25,71.84,0
bad_greedy,1800,32,54,0
k=1,1800,44,40.8636,19
k=2,1800,44,40.8636,967
greedy,1800,50,35.26,0
random,1800,23,76.913,0
bad_greedy,1800,33,52.2424,0
k=1,1800,50,35.14,18
k=2,1800,50,35.14,922
greedy,1800,41,43,0
random,1800,26,68.2308,0
bad_greedy,1800,32,55.4062,0
k=1,1800,41,42.7073,19
k=2,1800,41,42.6829,974
greedy,1800,41,42.6341,0
random,1800,19,90.8947,0
bad_greedy,1800,29,61.0345,0
k=1,1800,41,42.6341,19
k=2,1800,41,42.6341,983
greedy,1800,47,38.234,0
random,1800,20,87.15,0
bad_greedy,1800,35,49.0571,0
k=1,1800,47,37.0213,19
k=2,1800,47,37,968
greedy,1800,43,41.6744,0
random,1800,20,88.65,0
bad_greedy,1800,36,49.3333,0
k=1,1800,43,41.2326,20
k=2,1800,43,41.2326,1000
greedy,1800,44,39.2727,0
random,1800,16,110.375,0
bad_greedy,1800,30,57.5333,0
k=1,1800,45,39.4222,19
k=2,1800,45,39.4222,963
greedy,1800,44,40.0227,0
random,1800,20,88.1,0
bad_greedy,1800,29,58.8621,0
k=1,1800,44,40.0227,19
k=2,1800,44,40.0227,961
greedy,1800,43,39.9535,0
random,1800,18,99.2222,0
bad_greedy,1800,27,66.1481,0
k=1,1800,44,39.7273,20
k=2,1800,44,39.4545,989
greedy,1800,39,44.7436,0
random,1800,19,94.6316,0
bad_greedy,1800,27,66.037,0
k=1,1800,39,44.5897,20
k=2,1800,39,44.5897,1014
greedy,1800,45,40,0
random,1800,28,62.5357,0
bad_greedy,1800,34,51.7059,0
k=1,1800,45,39.8889,20
k=2,1800,45,39.8889,997
greedy,1800,48,37.2708,1
random,1800,18,99.5556,0
bad_greedy,1800,33,53.0303,0
k=1,1800,48,37.2708,19
k=2,1800,48,37.2708,950
greedy,1800,39,45.8718,0
random,1800,19,94.4211,0
bad_greedy,1800,23,73.6087,0
k=1,1800,39,45.7949,19
k=2,1800,39,45.7949,970
greedy,1800,44,40.9091,0
random,1800,14,127.714,0
bad_greedy,1800,29,59.7931,0
k=1,1800,44,40.9091,19
k=2,1800,44,40.9091,974
greedy,1800,48,36.5,0
random,1800,13,136.077,0
bad_greedy,1800,33,52.697,0
k=1,1800,49,36.4898,18
k=2,1800,49,36.4898,932
greedy,1800,41,43,0
random,1800,25,70.84,0
bad_greedy,1800,31,57.3548,0
k=1,1800,41,43,19
k=2,1800,41,43,960
greedy,1800,43,41,0
random,1800,14,128.5,0
bad_greedy,1800,34,52.4118,0
k=1,1800,43,41,19
k=2,1800,43,41,975
greedy,1800,41,42.7561,0
random,1800,19,93.0526,0
bad_greedy,1800,29,60.9655,0
k=1,1800,42,42.4048,20
k=2,1800,42,42.4048,1001
greedy,1800,40,43.3,0
random,1800,18,97.4444,0
bad_greedy,1800,35,50.9714,0
k=1,1800,41,42.1707,20
k=2,1800,42,42.7143,999
greedy,1800,42,42.4048,0
random,1800,20,89.5,0
bad_greedy,1800,32,55.75,0
k=1,1800,42,42.4048,19
k=2,1800,42,42.4048,977
greedy,1800,42,42.5476,0
random,1800,21,85.0952,0
bad_greedy,1800,30,57.5,0
k=1,1800,42,42.3333,20
k=2,1800,42,42.3333,980
greedy,1800,44,39.75,0
random,1800,13,137.538,0
bad_greedy,1800,29,60.2414,0
k=1,1800,45,39.8889,19
k=2,1800,45,39.8889,979
greedy,1800,39,44.5641,0
random,1800,15,116.6,0
bad_greedy,1800,27,65.963,0
k=1,1800,39,44.5641,20
k=2,1800,39,44.5641,1016
greedy,1800,41,43.3171,0
random,1800,20,89.1,0
bad_greedy,1800,32,54.0938,0
k=1,1800,41,43.3171,19
k=2,1800,41,43.3171,992
greedy,1800,42,40.9048,0
random,1800,17,105.765,0
bad_greedy,1800,34,51.7647,0
k=1,1800,42,40.9048,19
k=2,1800,42,40.9048,976
greedy,1800,45,39.8444,0
random,1800,23,76.913,0
bad_greedy,1800,31,57.9355,0
k=1,1800,45,39.8444,20
k=2,1800,45,39.8444,960
greedy,1800,44,39.0682,0
random,1800,25,71.84,0
bad_greedy,1800,31,56.0645,0
k=1,1800,44,39.0682,21
k=2,1800,44,39.0682,1014
greedy,1800,45,39.1778,0
random,1800,24,74.2083,0
bad_greedy,1800,32,54.3125,0
k=1,1800,45,39.1333,20
k=2,1800,45,39.1333,964
greedy,1800,40,43.675,0
random,1800,14,127.929,0
bad_greedy,1800,27,64.7407,0
k=1,1800,40,43.675,21
k=2,1800,40,43.675,998
greedy,1800,41,42.3415,0
random,1800,20,89.5,0
bad_greedy,1800,30,57.2,0
k=1,1800,42,42.2619,21
k=2,1800,42,42.2619,1007
greedy,1800,43,40.8837,0
random,1800,23,78,0
bad_greedy,1800,30,57.5,0
k=1,1800,43,40.8837,20
k=2,1800,43,40.8837,968
greedy,1800,42,42.6667,0
random,1800,15,118.533,0
bad_greedy,1800,29,59.069,0
k=1,1800,42,42.6667,20
k=2,1800,42,42.6667,979
greedy,1800,45,39.5556,0
random,1800,23,76.7391,0
bad_greedy,1800,32,53.75,0
k=1,1800,45,38.9556,19
k=2,1800,45,38.9556,964
greedy,1800,45,38.6222,0
random,1800,20,89.35,0
bad_greedy,1800,32,55.375,0
k=1,1800,46,38.8261,19
k=2,1800,46,38.8261,968
greedy,1800,44,39.9773,0
random,1800,26,68.9615,0
bad_greedy,1800,25,67.96,0
k=1,1800,44,39.8182,20
k=2,1800,44,39.8182,971
