algorithm,budget,coverage,cost_per_coverage,time
k=2,2900,78,36.8462,2302
greedy,2900,83,34.5663,3
random,2900,52,55.1923,0
bad_greedy,2900,67,43.1343,1
k=1,2900,83,33.8313,41
k=2,2900,83,33.8313,1972
greedy,2700,80,32.6625,3
random,2700,54,49.6111,0
bad_greedy,2700,50,52.26,1
k=1,2700,80,32.6625,43
k=2,2700,80,32.6625,2141
greedy,2700,83,31.6145,3
random,2700,56,47.8214,0
bad_greedy,2700,57,47.1579,1
k=1,2700,83,31.6145,41
k=2,2700,83,31.6145,2001
greedy,2700,83,31.7108,3
random,2700,58,46.4483,0
bad_greedy,2700,64,42.0781,1
k=1,2700,84,31.7619,44
k=2,2700,84,31.7619,2141
greedy,2700,82,32.8537,3
random,2700,59,45.2034,0
bad_greedy,2700,52,49.9038,1
k=1,2700,82,32.2073,41
k=2,2700,82,31.7561,2013
greedy,2700,76,35.2105,3
random,2700,45,59.8667,0
bad_greedy,2700,51,51.5882,1
k=1,2700,76,35.2105,47
k=2,2700,76,35.2105,2348
greedy,2700,81,33.0864,3
random,2700,48,55.25,0
bad_greedy,2700,65,41.0308,1
k=1,2700,81,32.8642,44
k=2,2700,81,32.8642,2180
greedy,2700,77,34.4675,3
random,2700,53,50.7925,0
bad_greedy,2700,59,44.0339,1
k=1,2700,78,33.9744,47
k=2,2700,78,33.8462,2260
greedy,2700,81,33.2099,3
random,2700,47,57.234,0
bad_greedy,2700,52,51.3846,1
k=1,2700,81,33.2099,46
k=2,2700,81,33.2099,2208
greedy,2700,81,33.0494,3
random,2700,46,58.4348,0
bad_greedy,2700,56,46.5714,1
k=1,2700,81,32.4938,40
k=2,2700,81,32.4938,1958
greedy,2700,81,33,3
random,2700,42,64.2619,0
bad_greedy,2700,45,58.1111,1
k=1,2700,81,32.6543,37
k=2,2700,81,32.6543,1835
greedy,2200,73,29.7671,3
random,2200,31,70.7097,0
bad_greedy,2200,49,43.3878,1
k=1,2200,74,28.7838,50
k=2,2200,74,28.7568,2391
greedy,2200,84,26.1667,3
random,2200,46,47.0217,0
bad_greedy,2200,60,36.2333,1
k=1,2200,84,26.1667,40
k=2,2200,84,26.1667,1927
greedy,2200,84,25.2976,3
random,2200,56,38.9286,0
bad_greedy,2200,65,32.6462,1
k=1,2200,85,25.3882,40
k=2,2200,85,25.3882,1891
greedy,2200,73,29.0685,3
random,2200,47,46.2766,0
bad_greedy,2200,48,43.8958,1
k=1,2200,74,29.3108,44
k=2,2200,74,29.3108,2072
greedy,2200,73,29.2192,3
random,2200,42,51.2381,0
bad_greedy,2200,55,38.6364,1
k=1,2200,73,29.2192,45
k=2,2200,73,29.2192,2208
greedy,2200,71,30.2817,3
random,2200,40,54.775,0
bad_greedy,2200,46,47.7609,1
k=1,2200,71,30.2394,45
k=2,2200,71,30.2394,2258
greedy,2200,75,28.3733,3
random,2200,53,41.5094,0
bad_greedy,2200,51,42.1765,1
k=1,2200,76,28.4737,49
k=2,2200,76,28.4737,2145
greedy,2200,77,28.4545,3
random,2200,52,42.2692,0
bad_greedy,2200,62,34.7742,1
k=1,2200,77,28.0909,46
k=2,2200,77,28.0909,2283
greedy,2200,78,27.7436,3
random,2200,61,36.0328,0
bad_greedy,2200,52,40.5,1
k=1,2200,78,27.3462,49
k=2,2200,78,27.3462,2385
greedy,2200,74,29.3108,3
random,2200,38,56.9211,0
bad_greedy,2200,63,33.4762,1
k=1,2200,74,29.0541,50
k=2,2200,74,29.0541,2541
greedy,1600,70,22.8429,3
random,1600,38,41.0263,0
bad_greedy,1600,38,40.6316,1
k=1,1600,70,22.8429,60
k=2,1600,70,22.8429,2758
greedy,1600,67,22.6119,3
random,1600,49,32.2449,0
bad_greedy,1600,40,38.6,1
k=1,1600,67,22.6119,50
k=2,1600,67,22.6119,2613
greedy,1600,65,24.4462,4
random,1600,26,60.5769,0
bad_greedy,1600,36,43.4722,1
k=1,1600,65,24.1538,63
k=2,1600,65,24.1538,2771
greedy,1600,56,28.0179,3
random,1600,31,51,0
bad_greedy,1600,29,52.8966,1
k=1,1600,57,27.614,65
k=2,1600,58,27.2241,2938
greedy,1600,64,24.7812,3
random,1600,26,59.8462,0
bad_greedy,1600,41,38.4878,1
k=1,1600,65,24.4923,51
k=2,1600,65,24.1077,2647
greedy,1600,66,23.4848,3
random,1600,33,47,0
bad_greedy,1600,45,34.0444,1
k=1,1600,66,23.4848,48
k=2,1600,66,23.4848,2591
greedy,1600,68,23.3824,3
random,1600,34,47.0294,0
bad_greedy,1600,52,30.7308,1
k=1,1600,68,23.2206,56
k=2,1600,68,23.2206,2585
greedy,1600,65,24.1538,3
random,1600,30,52.4,0
bad_greedy,1600,33,47.3636,1
k=1,1600,66,24.0606,53
k=2,1600,66,24.0455,2653
greedy,1600,71,22.493,3
random,1600,39,40.4872,0
bad_greedy,1600,50,31.2,1
k=1,1600,71,22.4648,58
k=2,1600,71,22.4648,2400
greedy,1600,63,24.9206,3
random,1600,40,39.875,0
bad_greedy,1600,37,42.6216,1
k=1,1600,64,24.6875,68
k=2,1600,64,24.1719,2776
greedy,2000,66,29.3333,3
random,2000,29,68.2414,0
bad_greedy,2000,49,39.6122,1
k=1,2000,67,29.5821,52
k=2,2000,67,29.5224,2497
greedy,2000,67,29.0896,3
random,2000,34,58.7647,0
bad_greedy,2000,38,51.5526,1
k=1,2000,68,28.6618,49
k=2,2000,68,28.6618,2344
greedy,2000,67,28.9701,3
random,2000,36,55.3333,0
bad_greedy,2000,39,49.2564,1
k=1,2000,68,29.0441,49
k=2,2000,68,29.0441,2328
greedy,2000,60,32.6,3
random,2000,44,45.4545,0
bad_greedy,2000,37,52.7838,1
k=1,2000,61,32.2295,53
k=2,2000,61,32.2295,2558
greedy,2000,72,27.6944,3
random,2000,40,49.25,0
bad_greedy,2000,49,39.8163,1
k=1,2000,72,27.6944,50
k=2,2000,72,27.6944,2434
greedy,2000,72,27.5,3
random,2000,46,42.5652,0
bad_greedy,2000,53,36.2453,1
k=1,2000,72,26.7222,46
k=2,2000,73,26.9178,2315
greedy,2000,75,26.5733,3
random,2000,43,45.6977,0
bad_greedy,2000,51,37.6275,1
k=1,2000,75,25.9067,42
k=2,2000,75,25.8533,2098
greedy,2000,75,26.5467,3
random,2000,26,76.1154,0
bad_greedy,2000,52,36.9423,1
k=1,2000,75,25.7733,46
k=2,2000,76,25.8158,2272
greedy,2000,73,27.2055,3
random,2000,43,45.5814,0
bad_greedy,2000,55,34.9455,1
k=1,2000,74,26.973,46
k=2,2000,74,26.5541,2226
greedy,2000,77,25.1169,3
random,2000,45,44.4222,0
bad_greedy,2000,57,33.5088,1
k=1,2000,77,25.1169,48
k=2,2000,77,25.1169,2621
greedy,1800,75,23.92,3
random,1800,48,37.3333,0
bad_greedy,1800,48,36.3333,1
k=1,1800,75,23.12,45
k=2,1800,75,23.12,2143
greedy,1800,64,27.9375,3
random,1800,30,58.9333,0
bad_greedy,1800,40,43.55,1
k=1,1800,65,27.6769,50
k=2,1800,65,27.6769,2390
greedy,1800,72,24.4306,3
random,1800,34,52.5588,0
bad_greedy,1800,49,36.4694,1
k=1,1800,72,24.4306,48
k=2,1800,72,24.4306,2326
greedy,1800,69,25.3623,3
random,1800,43,41.0465,0
bad_greedy,1800,43,41.7674,1
k=1,1800,70,25.3286,48
k=2,1800,70,25.3286,2351
greedy,1800,66,26.7727,3
random,1800,43,41.7442,0
bad_greedy,1800,44,40.6136,1
k=1,1800,67,26.7313,51
k=2,1800,67,26.7313,2408
greedy,1800,61,29.0656,3
random,1800,35,50.7143,0
bad_greedy,1800,39,43.8462,1
k=1,1800,61,29.0656,53
k=2,1800,61,29.0656,2656
greedy,1800,60,29.9,3
random,1800,39,45.8718,0
bad_greedy,1800,44,39.0455,1
k=1,1800,60,29.9,54
k=2,1800,60,29.9,2607
greedy,1800,66,26.8485,3
random,1800,26,68.4615,0
bad_greedy,1800,45,39.4444,1
k=1,1800,66,26.2121,49
k=2,1800,66,26.2121,2425
greedy,1800,60,29.4,3
random,1800,27,66.037,0
bad_greedy,1800,36,49.6944,1
k=1,1800,61,29.1967,53
k=2,1800,61,29.1967,2540
greedy,1800,68,26.3824,3
random,1800,41,43.878,0
bad_greedy,1800,47,37.3191,1
k=1,1800,69,25.7971,47
k=2,1800,69,25.7971,2296
greedy,2500,79,30.8861,3
random,2500,49,50.1837,0
bad_greedy,2500,51,47.4314,1
k=1,2500,80,31.1625,46
k=2,2500,80,31.1625,2065
greedy,2500,75,32.3867,3
random,2500,46,53.4565,0
bad_greedy,2500,54,45.5741,1
k=1,2500,76,31.7237,44
k=2,2500,76,31.7237,2189
greedy,2500,76,32.0658,3
random,2500,40,62.325,0
bad_greedy,2500,48,50.1042,1
k=1,2500,76,32.2368,47
k=2,2500,76,32.0526,2312
greedy,2500,78,31.5385,3
random,2500,59,41.9492,0
bad_greedy,2500,50,49.56,1
k=1,2500,79,31.6203,42
k=2,2500,79,30.962,1979
greedy,2500,82,29.5732,3
random,2500,48,51.4167,0
bad_greedy,2500,55,44.3091,1
k=1,2500,83,29.0361,35
k=2,2500,83,29.0361,1730
greedy,2500,72,33.4722,3
random,2500,48,51.1875,0
bad_greedy,2500,46,53.587,1
k=1,2500,73,33.7808,48
k=2,2500,73,33.589,2304
greedy,2500,84,28.9048,3
random,2500,42,58.2143,0
bad_greedy,2500,56,43.8214,2
k=1,2500,85,29.0353,36
k=2,2500,85,28.3529,1722
greedy,2500,81,30.5062,3
random,2500,46,54.3478,0
bad_greedy,2500,55,44.4364,1
k=1,2500,82,30.1463,41
k=2,2500,82,30.1463,2038
greedy,2500,77,31.961,3
random,2500,42,58.5238,0
bad_greedy,2500,50,49.22,1
k=1,2500,77,31.8701,43
k=2,2500,77,31.8701,2041
greedy,2500,82,30.1341,3
random,2500,49,50.6327,0
bad_greedy,2500,62,40.2258,1
k=1,2500,82,29.7195,43
k=2,2500,82,29.6951,2112
greedy,1600,63,25.0635,3
random,1600,26,60.3077,0
bad_greedy,1600,41,36.6341,1
k=1,1600,64,24.9688,46
k=2,1600,64,24.9688,2287
greedy,1600,71,21.831,3
random,1600,45,35.2444,0
bad_greedy,1600,40,38.475,1
k=1,1600,71,21.831,46
k=2,1600,71,21.831,2256
greedy,1600,76,20.75,3
random,1600,45,35.4,0
bad_greedy,1600,42,36.5476,1
k=1,1600,76,20.75,40
k=2,1600,76,20.75,1966
greedy,1600,63,24.9206,3
random,1600,32,49.5938,0
bad_greedy,1600,40,39.85,1
k=1,1600,63,24.7143,51
k=2,1600,63,24.7143,2494
greedy,1600,65,23.9538,3
random,1600,32,49.7188,0
bad_greedy,1600,36,42.6667,1
k=1,1600,65,23.9231,46
k=2,1600,65,23.9231,2319
greedy,1600,75,20.9333,3
random,1600,43,36.7209,0
bad_greedy,1600,49,32.3878,1
k=1,1600,75,20.9333,43
k=2,1600,75,20.9333,2054
greedy,1600,75,20.9867,3
random,1600,32,49.0938,0
bad_greedy,1600,48,32.3542,1
k=1,1600,75,20.9867,47
k=2,1600,75,20.9867,2306
greedy,1600,66,24.2424,3
random,1600,29,53.5172,0
bad_greedy,1600,39,40.5897,1
k=1,1600,66,23.4091,49
k=2,1600,67,23.8657,2375
greedy,1600,65,24.4923,3
random,1600,43,36.0698,0
bad_greedy,1600,36,42.1944,1
k=1,1600,65,24.4923,48
k=2,1600,65,24.4923,2275
greedy,1600,69,22.913,3
random,1600,39,40.2564,0
bad_greedy,1600,48,31.3542,1
k=1,1600,69,22.1449,56
k=2,1600,69,22.1449,2514
greedy,2500,83,28.988,3
random,2500,55,44.6364,0
bad_greedy,2500,52,46.0769,1
k=1,2500,84,29.6905,41
k=2,2500,84,29.6905,2149
greedy,2500,76,31.9474,3
random,2500,49,50.9592,0
bad_greedy,2500,59,40.8475,1
k=1,2500,77,32.4026,46
k=2,2500,77,32.1818,2414
greedy,2500,77,31.6623,4
random,2500,47,52.8298,0
bad_greedy,2500,55,44.5273,1
k=1,2500,78,31.9359,48
k=2,2500,78,31.9359,2565
greedy,2500,74,32.9054,4
random,2500,37,67.2703,0
bad_greedy,2500,56,42.8393,1
k=1,2500,74,32.9054,65
k=2,2500,74,32.9054,2778
greedy,2500,68,36.1618,3
random,2500,41,60.2927,0
bad_greedy,2500,48,50.8542,1
k=1,2500,68,36.1618,54
k=2,2500,68,36.1618,3012
greedy,2500,79,31.6203,3
random,2500,44,56.6364,0
bad_greedy,2500,53,46.2642,2
k=1,2500,79,31.3165,44
k=2,2500,79,31.1392,2450
greedy,2500,84,29.119,3
random,2500,54,45.9259,0
bad_greedy,2500,61,39.5738,1
k=1,2500,84,29.119,43
k=2,2500,84,29.119,2318
greedy,2500,82,30.2317,3
random,2500,58,42.8621,0
bad_greedy,2500,55,45.4182,1
k=1,2500,82,29.5732,45
k=2,2500,82,29.5732,2148
greedy,2500,81,30.037,4
random,2500,38,64.8684,0
bad_greedy,2500,57,43.1404,1
k=1,2500,81,30.037,41
k=2,2500,81,30.037,2229
greedy,2500,76,32.1579,3
random,2500,48,51.3333,0
bad_greedy,2500,60,40.9667,1
k=1,2500,77,31.8312,48
k=2,2500,77,31.7403,2564
greedy,2700,81,33.0494,3
random,2700,46,57.8261,0
bad_greedy,2700,56,46.3393,1
k=1,2700,81,33.0494,42
k=2,2700,81,33.0494,2015
greedy,2700,78,33.6923,3
random,2700,55,48.8182,0
bad_greedy,2700,55,47.6182,1
k=1,2700,78,33.6923,43
k=2,2700,79,34.1519,2146
greedy,2700,87,31.0345,3
random,2700,49,54.898,0
bad_greedy,2700,53,49.5283,1
k=1,2700,87,31.0345,40
k=2,2700,87,31.0345,1778
greedy,2700,81,33.0247,3
random,2700,45,59.3333,0
bad_greedy,2700,56,46.7143,1
k=1,2700,81,32.8642,39
k=2,2700,81,32.8642,1848
greedy,2700,78,33.4359,3
random,2700,51,52.1569,0
bad_greedy,2700,63,42.127,2
k=1,2700,79,33.8101,44
k=2,2700,79,33.5823,2136
greedy,2700,83,32.4458,3
random,2700,53,50.5094,0
bad_greedy,2700,56,46.4107,1
k=1,2700,83,32.4458,40
k=2,2700,83,32.4458,1930
greedy,2700,81,32.8519,3
random,2700,52,51.8269,0
bad_greedy,2700,54,48.537,1
k=1,2700,82,32.9146,43
k=2,2700,82,32.4878,2068
greedy,2700,81,32.2099,3
random,2700,45,58.9778,0
bad_greedy,2700,56,47.7321,1
k=1,2700,81,32.0864,45
k=2,2700,81,32.0864,2149
greedy,2700,72,36.3333,3
random,2700,38,70.4474,0
bad_greedy,2700,47,56.5319,1
k=1,2700,72,36.3333,45
k=2,2700,72,36.3333,2225
greedy,2700,84,31.4286,3
random,2700,58,45.9828,0
bad_greedy,2700,64,42.0312,1
k=1,2700,84,31.4286,41
k=2,2700,84,31.4286,1973
greedy,1100,51,21.5294,3
random,1100,17,62.1176,0
bad_greedy,1100,26,41.5,1
k=1,1100,51,21.5294,64
k=2,1100,51,21.5294,2947
greedy,1100,52,21.0192,3
random,1100,22,49.5909,0
bad_greedy,1100,36,29.75,1
k=1,1100,52,21.0192,60
k=2,1100,52,21.0192,2962
greedy,1100,60,17.5167,3
random,1100,32,32.7188,0
bad_greedy,1100,35,31.4,1
k=1,1100,61,17.2295,50
k=2,1100,61,17.2295,2583
greedy,1100,56,19.3036,3
random,1100,29,37.4138,0
bad_greedy,1100,32,34.2812,2
k=1,1100,56,19.3036,61
k=2,1100,56,19.3036,2957
greedy,1100,62,17.5323,4
random,1100,18,58.3889,0
bad_greedy,1100,40,25.825,1
k=1,1100,62,17.5323,56
k=2,1100,62,17.5323,2767
greedy,1100,58,18.9483,3
random,1100,31,34.8387,0
bad_greedy,1100,29,36.5862,1
k=1,1100,58,18.2931,54
k=2,1100,58,18.2931,2708
greedy,1100,60,18.1,3
random,1100,27,39.037,0
bad_greedy,1100,42,24.6667,1
k=1,1100,61,18,72
k=2,1100,61,18,2972
greedy,1100,46,22.913,3
random,1100,28,38.5357,0
bad_greedy,1100,24,45.25,2
k=1,1100,48,22.9167,65
k=2,1100,48,22.9167,3340
greedy,1100,48,22.3125,3
random,1100,15,71,0
bad_greedy,1100,29,36.7931,2
k=1,1100,48,22.3125,58
k=2,1100,48,22.3125,3106
greedy,1100,55,20,3
random,1100,35,31.2857,0
bad_greedy,1100,34,32.0588,1
k=1,1100,55,19.5455,61
k=2,1100,55,19.5455,2798
greedy,2700,83,31.9277,3
random,2700,50,53.96,0
bad_greedy,2700,56,47.4107,1
k=1,2700,83,31.7229,49
k=2,2700,83,31.7108,2009
greedy,2700,74,35.7568,3
random,2700,43,62.1163,0
bad_greedy,2700,50,52.06,1
k=1,2700,75,34.7733,46
k=2,2700,76,35.3289,2244
greedy,2700,81,33.1728,3
random,2700,34,78.5294,0
bad_greedy,2700,59,44.678,1
k=1,2700,81,33.1605,43
k=2,2700,81,33.1605,2067
greedy,2700,80,33.575,3
random,2700,52,51.9038,0
bad_greedy,2700,56,47.9107,1
k=1,2700,80,32.7375,43
k=2,2700,80,32.7375,2027
greedy,2700,75,35.08,3
random,2700,48,56.1667,0
bad_greedy,2700,47,55.6383,1
k=1,2700,75,34.7067,45
k=2,2700,76,35.4342,2208
greedy,2700,79,33.6329,3
random,2700,51,52.1961,0
bad_greedy,2700,60,44.6667,1
k=1,2700,79,33.3038,43
k=2,2700,79,33.3038,2117
greedy,2700,80,32.5,3
random,2700,56,47.4643,0
bad_greedy,2700,50,53,1
k=1,2700,81,33.2593,42
k=2,2700,81,33.2593,2083
greedy,2700,77,33.7403,4
random,2700,54,50,0
bad_greedy,2700,53,50.3208,1
k=1,2700,78,34.0897,45
k=2,2700,78,34.0897,2212
greedy,2700,85,31.5647,3
random,2700,66,40.7273,0
bad_greedy,2700,56,47.6429,1
k=1,2700,85,31.5647,39
k=2,2700,85,31.5647,1906
greedy,2700,85,31.3529,3
random,2700,42,63.9524,0
bad_greedy,2700,56,46.6429,1
k=1,2700,85,31.3529,40
k=2,2700,85,31.3529,1952
greedy,1400,51,27.3922,3
random,1400,23,60.5652,0
bad_greedy,1400,35,38.1714,1
k=1,1400,51,27.0196,55
k=2,1400,51,26.9608,2741
greedy,1400,61,22.6557,3
random,1400,22,62.0455,0
bad_greedy,1400,31,43.3226,1
k=1,1400,61,22.1967,53
k=2,1400,61,22.1967,2509
greedy,1400,64,21.4531,3
random,1400,34,40.9706,0
bad_greedy,1400,36,36.7778,1
k=1,1400,64,21.3281,57
k=2,1400,64,21.2969,2570
greedy,1400,66,20.4697,3
random,1400,39,35.6154,0
bad_greedy,1400,37,37.1622,1
k=1,1400,67,20.3284,52
k=2,1400,67,20.3284,2538
greedy,1400,64,21.7188,3
random,1400,34,41.0882,0
bad_greedy,1400,37,37.4865,1
k=1,1400,64,21.2969,51
k=2,1400,64,21.2969,2595
greedy,1400,60,22.8,3
random,1400,38,35.6316,0
bad_greedy,1400,33,40.7576,1
k=1,1400,60,22.4833,47
k=2,1400,60,22.45,2420
greedy,1400,62,21.9194,3
random,1400,34,40.9412,0
bad_greedy,1400,48,27.3958,1
k=1,1400,63,21.6667,52
k=2,1400,63,21.6667,2520
greedy,1400,63,21.9365,3
random,1400,35,39.3429,0
bad_greedy,1400,37,35.8378,1
k=1,1400,63,21.9365,51
k=2,1400,63,21.9365,2520
greedy,1400,59,23.5593,3
random,1400,34,40.7647,0
bad_greedy,1400,32,43.0312,1
k=1,1400,59,23.5593,51
k=2,1400,59,23.5593,2409
greedy,1400,68,20.4853,3
random,1400,43,31.9535,0
bad_greedy,1400,42,31.9524,1
k=1,1400,69,20.2319,48
k=2,1400,69,20.2319,2336
greedy,1400,65,21.4615,3
random,1400,24,58.3333,0
bad_greedy,1400,37,35.8919,1
k=1,1400,65,21.3538,55
k=2,1400,65,21.3538,2733
greedy,1400,60,23.2333,4
random,1400,37,37.5676,0
bad_greedy,1400,34,39.2059,2
k=1,1400,60,23.1333,55
k=2,1400,60,23.0667,3011
greedy,1400,73,18.6575,3
random,1400,43,32.186,0
bad_greedy,1400,45,29.0889,1
k=1,1400,73,18.1918,50
k=2,1400,73,18.1918,2487
greedy,1400,59,23.4068,3
random,1400,31,43.5161,0
bad_greedy,1400,32,42.2188,1
k=1,1400,59,23.1356,80
k=2,1400,59,22.9831,3021
greedy,1400,63,22.2222,3
random,1400,29,47.2759,0
bad_greedy,1400,39,35.0513,1
k=1,1400,64,21.5938,57
k=2,1400,64,21.5625,2598
greedy,1400,58,24.1034,3
random,1400,23,60.1739,0
bad_greedy,1400,33,41.0606,1
k=1,1400,58,24.1034,66
k=2,1400,58,24.1034,2906
greedy,1400,64,21.8594,3
random,1400,24,58.125,0
bad_greedy,1400,38,36.7105,1
k=1,1400,64,21.8594,69
k=2,1400,64,21.8594,2675
greedy,1400,63,21.7778,4
random,1400,31,44,0
bad_greedy,1400,31,43.2581,1
k=1,1400,63,21.746,67
k=2,1400,63,21.746,2883
greedy,1400,55,24.7273,3
random,1400,29,47.8276,0
bad_greedy,1400,43,32.2326,1
k=1,1400,55,24.7273,53
k=2,1400,55,24.7273,2688
greedy,1400,61,22.1803,3
random,1400,23,60.8696,0
bad_greedy,1400,45,29.9333,1
k=1,1400,62,22.4677,52
k=2,1400,62,22.4677,2561
greedy,2500,80,30.6875,3
random,2500,44,55.9318,0
bad_greedy,2500,52,46.6538,1
k=1,2500,80,30.3875,41
k=2,2500,80,30.35,2024
greedy,2500,81,29.7901,3
random,2500,55,45.4,0
bad_greedy,2500,64,39.0312,1
k=1,2500,82,30.3902,47
k=2,2500,82,30.3902,2314
greedy,2500,70,34.3857,4
random,2500,40,61.225,0
bad_greedy,2500,57,43.2105,1
k=1,2500,70,34.3857,49
k=2,2500,70,34.3857,2448
greedy,2500,78,31.2949,3
random,2500,50,49.38,0
bad_greedy,2500,48,51.3542,1
k=1,2500,78,31.2308,62
k=2,2500,78,31.2308,2407
greedy,2500,79,31.5443,3
random,2500,46,53.8261,0
bad_greedy,2500,51,48.1765,1
k=1,2500,79,30.9114,42
k=2,2500,79,30.9114,1986
greedy,2500,78,31.8077,3
random,2500,42,59.5,0
bad_greedy,2500,53,45.6415,1
k=1,2500,78,31.0641,47
k=2,2500,78,31.0513,2416
greedy,2500,83,29.8916,3
random,2500,29,86.2069,0
bad_greedy,2500,56,43.625,1
k=1,2500,83,29.3855,42
k=2,2500,83,29.3855,2094
greedy,2500,81,30.0741,3
random,2500,54,46.2037,0
bad_greedy,2500,66,36.8182,1
k=1,2500,81,30.037,46
k=2,2500,81,30.037,2200
greedy,2500,82,29.8659,5
random,2500,50,49.9,0
bad_greedy,2500,47,53.1064,1
k=1,2500,82,29.8659,41
k=2,2500,82,29.8659,2071
greedy,2500,73,33.3836,3
random,2500,47,52.8298,0
bad_greedy,2500,54,45.2778,1
k=1,2500,73,33.3836,54
k=2,2500,73,33.3836,2571
greedy,100,7,7.14286,3
random,100,2,28,0
bad_greedy,100,7,7.14286,1
k=1,100,8,9.875,67
k=2,100,8,9.875,3193
greedy,100,15,4.33333,3
random,100,1,89,0
bad_greedy,100,10,5,1
k=1,100,15,4.33333,66
k=2,100,15,4.33333,3198
greedy,100,6,10.8333,4
random,100,3,22.3333,0
bad_greedy,100,7,14.2857,1
k=1,100,7,14.2857,67
k=2,100,7,14.2857,3227
greedy,100,9,6.44444,3
random,100,5,11.4,0
bad_greedy,100,3,16.6667,1
k=1,100,9,6.44444,65
k=2,100,9,6.44444,3243
greedy,100,6,9.5,3
random,100,5,13.8,0
bad_greedy,100,4,12.5,1
k=1,100,7,10,64
k=2,100,7,10,3204
greedy,100,9,7.22222,4
random,100,4,14.75,0
bad_greedy,100,6,8.33333,1
k=1,100,9,7.22222,66
k=2,100,9,7.22222,3224
greedy,100,9,6.55556,4
random,100,5,15.8,0
bad_greedy,100,5,10.2,1
k=1,100,9,6.55556,64
k=2,100,9,6.55556,3195
greedy,100,7,8.42857,3
random,100,1,85,0
bad_greedy,100,2,50,1
k=1,100,7,8.42857,64
k=2,100,7,8.42857,3209
greedy,100,7,7.57143,3
random,100,5,14.8,0
bad_greedy,100,8,12.5,1
k=1,100,10,8.6,66
k=2,100,11,9.09091,3211
greedy,100,14,7.14286,3
random,100,8,10.625,0
bad_greedy,100,10,10,1
k=1,100,14,7.14286,72
k=2,100,14,7.14286,3186
greedy,300,19,14,3
random,300,9,30.4444,0
bad_greedy,300,12,21.0833,1
k=1,300,20,13.85,65
k=2,300,21,14.2381,3241
greedy,300,31,9.32258,3
random,300,16,18.25,0
bad_greedy,300,17,15.6471,2
k=1,300,31,9.32258,60
k=2,300,31,9.32258,3138
greedy,300,23,11.6957,3
random,300,8,31,0
bad_greedy,300,15,17.6,1
k=1,300,24,11.6667,63
k=2,300,25,12,3100
greedy,300,22,12.0909,4
random,300,11,26.8182,0
bad_greedy,300,18,14.1111,1
k=1,300,23,12.4348,69
k=2,300,23,12.4348,3144
greedy,300,29,10,3
random,300,15,19.8,0
bad_greedy,300,23,11.9565,1
k=1,300,29,10,63
k=2,300,29,10,3225
greedy,300,21,12.7619,3
random,300,13,20.3846,0
bad_greedy,300,8,32.75,1
k=1,300,22,12.8636,62
k=2,300,22,12.8636,3131
greedy,300,29,10.2069,4
random,300,10,25.9,0
bad_greedy,300,12,21.25,2
k=1,300,30,9.9,62
k=2,300,30,9.9,3113
greedy,300,34,8.55882,3
random,300,11,25.4545,0
bad_greedy,300,11,23.4545,1
k=1,300,34,8.55882,58
k=2,300,34,8.55882,2949
greedy,300,20,13.4,4
random,300,11,26.2727,0
bad_greedy,300,10,26.1,2
k=1,300,20,13.4,63
k=2,300,20,13.4,3435
greedy,300,16,16.125,3
random,300,4,68.5,0
bad_greedy,300,6,42.1667,1
k=1,300,17,16.4118,63
k=2,300,17,16.4118,3148
greedy,500,33,13.697,3
random,500,9,50.1111,0
bad_greedy,500,21,23.1429,1
k=1,500,35,14.2571,62
k=2,500,35,14.2571,2930
greedy,500,39,12,3
random,500,20,24.6,0
bad_greedy,500,29,16.7931,1
k=1,500,40,11.975,63
k=2,500,41,12.1463,2968
greedy,500,34,13.9706,3
random,500,8,59.25,0
bad_greedy,500,20,22.5,1
k=1,500,35,14.1429,61
k=2,500,35,14.1429,3011
greedy,500,42,10.9524,3
random,500,13,38.3077,0
bad_greedy,500,30,15.9,1
k=1,500,42,10.9524,60
k=2,500,42,10.9524,2835
greedy,500,36,13.5,3
random,500,17,27.1765,0
bad_greedy,500,28,16.9286,1
k=1,500,36,13.5,59
k=2,500,36,13.5,2934
greedy,500,41,11.7805,3
random,500,11,44.0909,0
bad_greedy,500,26,18.3077,1
k=1,500,42,11.7857,57
k=2,500,42,11.7857,2864
greedy,500,38,12.2632,4
random,500,13,36.1538,0
bad_greedy,500,23,21.1304,1
k=1,500,38,12.2632,61
k=2,500,38,12.2632,3027
greedy,500,41,12.1707,3
random,500,11,43,0
bad_greedy,500,33,13.5758,1
k=1,500,42,11.7619,61
k=2,500,42,11.7619,2971
greedy,500,38,12.4737,3
random,500,19,25.8421,0
bad_greedy,500,23,19.1304,1
k=1,500,39,12.7436,73
k=2,500,39,12.7436,3057
greedy,500,40,11.35,3
random,500,15,31.2,0
bad_greedy,500,22,22.3182,1
k=1,500,40,11.35,60
k=2,500,40,11.35,3066
greedy,1600,68,23.3824,4
random,1600,36,43.75,0
bad_greedy,1600,42,37.0476,1
k=1,1600,68,23.3824,54
k=2,1600,68,23.3824,2396
greedy,1600,69,22.3913,3
random,1600,31,50.6129,0
bad_greedy,1600,54,29.4815,1
k=1,1600,70,22.8571,53
k=2,1600,70,22.8571,2559
greedy,1600,65,24.5231,3
random,1600,36,44.1111,0
bad_greedy,1600,36,43.5833,1
k=1,1600,65,24.0154,53
k=2,1600,65,23.9385,2424
greedy,1600,65,24.6,3
random,1600,37,43.0541,0
